Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"821"	"TERF1"	"741.3"	"ARCHS4 Coexpression,807;Enrichr Queries,1315;ReMap ChIP-seq,134;GTEx Coexpression,709"	"USP44,ITGB7,PDCD1LG2,TRAF1,NALCN,TRIM55"
"gene_set_query"	"822"	"ESX1"	"742.0"	"ARCHS4 Coexpression,491;Enrichr Queries,400;GTEx Coexpression,1335"	"TFAP2A,EYA2,FHL2,CDCA7"
"gene_set_query"	"823"	"HMGN3"	"743.5"	"ARCHS4 Coexpression,1210;ENCODE ChIP-seq,100;ReMap ChIP-seq,204;GTEx Coexpression,1460"	"CLDN5,NGFR,TUBB3,KCNMB4"
"gene_set_query"	"824"	"SKOR2"	"744.0"	"ARCHS4 Coexpression,399;GTEx Coexpression,1089"	"TUBB3,MAPT"
"gene_set_query"	"825"	"ZNF709"	"745.0"	"ARCHS4 Coexpression,633;Enrichr Queries,994;GTEx Coexpression,608"	"GSTA4,USP44"
"gene_set_query"	"826"	"LBX2"	"745.3"	"ARCHS4 Coexpression,1108;Enrichr Queries,609;GTEx Coexpression,519"	"NGFR,CPXM1,HSD17B6,ADRA1A"
"gene_set_query"	"827"	"ZNF134"	"747.0"	"ARCHS4 Coexpression,581;Enrichr Queries,705;GTEx Coexpression,955"	"USP44,FHL2"
"gene_set_query"	"828"	"HOXD10"	"747.3"	"ARCHS4 Coexpression,1537;Enrichr Queries,304;GTEx Coexpression,401"	"TFAP2A,LUM,ZBTB16,HAS2,CHRDL2,PAMR1"
"gene_set_query"	"829"	"HOXD12"	"747.7"	"ARCHS4 Coexpression,1531;Enrichr Queries,497;GTEx Coexpression,215"	"TFAP2A,DES,COL24A1,FBLN1,CHRDL2,HES2"
"gene_set_query"	"830"	"HOXB6"	"749.3"	"ARCHS4 Coexpression,1081;Enrichr Queries,298;GTEx Coexpression,869"	"TFAP2A,PRR15L,LUM,FHL2,FBLN1"
"gene_set_query"	"831"	"ZNF516"	"750.0"	"ARCHS4 Coexpression,606;Enrichr Queries,1017;GTEx Coexpression,627"	"KEL,LRRK2"
"gene_set_query"	"832"	"JDP2"	"750.7"	"ARCHS4 Coexpression,469;Enrichr Queries,791;GTEx Coexpression,992"	"FHL2,FOLR2,FBLN2"
"gene_set_query"	"833"	"ZFP3"	"751.0"	"ARCHS4 Coexpression,1023;Enrichr Queries,823;GTEx Coexpression,407"	"MB,CTSK,CAP2"
"gene_set_query"	"834"	"ZNF556"	"751.3"	"ARCHS4 Coexpression,1541;Enrichr Queries,200;GTEx Coexpression,513"	"GJB2,PCDH9,MB,SLCO4C1,TNS4,HES2,CAP2"
"gene_set_query"	"835"	"ELF2"	"751.7"	"ARCHS4 Coexpression,725;Enrichr Queries,1075;GTEx Coexpression,455"	"LRRK2,TAGLN3,GRIA3"
"gene_set_query"	"836"	"SP100"	"752.3"	"ARCHS4 Coexpression,655;Enrichr Queries,850;GTEx Coexpression,752"	"LAMP3,LRRK2,MAPT"
"gene_set_query"	"837"	"ZNF69"	"752.7"	"ARCHS4 Coexpression,571;Enrichr Queries,1401;GTEx Coexpression,286"	"GSTA4,PRR15L,PGC,FMO5"
"gene_set_query"	"838"	"NKX32"	"753.0"	"ARCHS4 Coexpression,1040;GTEx Coexpression,466"	"DES,COL24A1"
"gene_set_query"	"839"	"ZNF157"	"753.3"	"ARCHS4 Coexpression,976;Enrichr Queries,355;GTEx Coexpression,929"	"ACOXL,LAMP3,FHL2,RORB"
"gene_set_query"	"840"	"HOXB2"	"753.7"	"ARCHS4 Coexpression,1121;Enrichr Queries,314;GTEx Coexpression,826"	"TFAP2A,DES,LUM,ZBTB16,FHL2"
"gene_set_query"	"841"	"ZNF470"	"754.0"	"ARCHS4 Coexpression,1307;Enrichr Queries,592;GTEx Coexpression,363"	"PCDH9,USP44,NALCN"
"gene_set_query"	"842"	"ZKSCAN2"	"754.0"	"ARCHS4 Coexpression,254;Enrichr Queries,494;GTEx Coexpression,1514"	"TENM4,PCDH9,GSTA4,TUBB3,PLXNA4"
"gene_set_query"	"843"	"ZNF473"	"755.3"	"ARCHS4 Coexpression,301;Enrichr Queries,665;GTEx Coexpression,1300"	"BPIFB1,CDCA7,CYP4B1,CCDC33"
"gene_set_query"	"844"	"ZNF175"	"756.0"	"ARCHS4 Coexpression,679;Enrichr Queries,1220;ReMap ChIP-seq,239;GTEx Coexpression,886"	"KEL,PGC"
"gene_set_query"	"845"	"MYRF"	"756.0"	"ARCHS4 Coexpression,1440;GTEx Coexpression,72"	"PCDH9,PLLP,HHIP,CLDN18,PGC"
"gene_set_query"	"846"	"ZNF541"	"757.0"	"ARCHS4 Coexpression,1221;Enrichr Queries,50;GTEx Coexpression,1000"	"NGFR,EGFL6,TENM4,ZBTB16,CA4,RORB,FBLN2,BMP7"
"gene_set_query"	"847"	"ZNF626"	"757.7"	"ARCHS4 Coexpression,1007;Enrichr Queries,674;GTEx Coexpression,592"	"TENM4,SLCO4C1"
"gene_set_query"	"848"	"HMGA2"	"758.7"	"ARCHS4 Coexpression,1426;Enrichr Queries,586;GTEx Coexpression,264"	"HS3ST3A1,FHL2,HAS2,CXCL5"
"gene_set_query"	"849"	"ZNF716"	"758.7"	"ARCHS4 Coexpression,513;Enrichr Queries,373;GTEx Coexpression,1390"	"ACOXL,TENM4,SLCO4C1,BMP7,PLXNA4"
"gene_set_query"	"850"	"E2F5"	"759.0"	"ARCHS4 Coexpression,1443;Enrichr Queries,672;ReMap ChIP-seq,196;GTEx Coexpression,725"	"CDCA7,TRAF1,MAPT"
"gene_set_query"	"851"	"NANOGNB"	"759.0"	"ARCHS4 Coexpression,852;GTEx Coexpression,666"	"ACOXL,KEL"
"gene_set_query"	"852"	"NFIA"	"759.3"	"ARCHS4 Coexpression,139;Enrichr Queries,741;GTEx Coexpression,1398"	"TENM4,PCDH9,GSTA4,ZBTB16,GRIA3"
"gene_set_query"	"853"	"ZFP57"	"759.3"	"ARCHS4 Coexpression,923;Enrichr Queries,695;GTEx Coexpression,660"	"PCDH9,FHL2,CPXM1"
"gene_set_query"	"854"	"RHOXF2B"	"760.0"	"ARCHS4 Coexpression,1167;Enrichr Queries,491;GTEx Coexpression,622"	"CDH6,KEL,FGF14,ZNF385B"
"gene_set_query"	"855"	"ZIM3"	"760.7"	"ARCHS4 Coexpression,1038;Enrichr Queries,221;GTEx Coexpression,1023"	"TENM4,KCNN2,PRG4,COL6A6,PKHD1L1"
"gene_set_query"	"856"	"ETV6"	"761.3"	"ARCHS4 Coexpression,1037;Enrichr Queries,1149;ReMap ChIP-seq,46;GTEx Coexpression,813"	"DOK5,CA4,CHI3L2,CCR7,ITGB7,MAPT,TRAF1,GPIHBP1"
"gene_set_query"	"857"	"KLF6"	"762.0"	"ARCHS4 Coexpression,1159;Enrichr Queries,760;ReMap ChIP-seq,52;GTEx Coexpression,1077"	"COL17A1,TFAP2A,PLLP,FHL2,ITGB7,CCDC33,TNS4,HES2"
"gene_set_query"	"858"	"ZNF337"	"762.3"	"ARCHS4 Coexpression,278;Enrichr Queries,947;GTEx Coexpression,1062"	"TENM4,DOK5,FHL2,PLXNA4"
"gene_set_query"	"859"	"ZBTB7A"	"763.4"	"ARCHS4 Coexpression,1533;ENCODE ChIP-seq,26;Enrichr Queries,1250;ReMap ChIP-seq,144;GTEx Coexpression,864"	"IL11,NGFR,PLLP,HHIP,LRRK2,FBLN2,FMO5,MMP11,GJB2,TUBB3,LAMP3,KCNMB4,HES2,AMZ1"
"gene_set_query"	"860"	"ZNF596"	"763.7"	"ARCHS4 Coexpression,859;Enrichr Queries,627;GTEx Coexpression,805"	"ACOXL,PCDH9,GSTA4,USP44"
"gene_set_query"	"861"	"THAP8"	"764.3"	"ARCHS4 Coexpression,803;Enrichr Queries,930;GTEx Coexpression,560"	"DES,TUBB3"
"gene_set_query"	"862"	"NR1H2"	"765.0"	"ARCHS4 Coexpression,1286;Enrichr Queries,1107;ReMap ChIP-seq,233;GTEx Coexpression,434"	"DES,CYP24A1,ZBTB16"
"gene_set_query"	"863"	"THAP1"	"765.2"	"ARCHS4 Coexpression,1196;ENCODE ChIP-seq,94;Enrichr Queries,1339;ReMap ChIP-seq,69;GTEx Coexpression,1128"	"CLDN5,IL11,TUBB3,PLLP,ZBTB16,MAPT,HES2"
"gene_set_query"	"864"	"ZNF24"	"766.3"	"ARCHS4 Coexpression,1448;Enrichr Queries,1050;ReMap ChIP-seq,202;GTEx Coexpression,365"	"TFAP2A,PCDH9,HHIP,CPZ"
"gene_set_query"	"865"	"SP110"	"766.7"	"ARCHS4 Coexpression,662;Enrichr Queries,655;GTEx Coexpression,983"	"LAMP3,LRRK2"
"gene_set_query"	"866"	"ZNF41"	"767.0"	"ARCHS4 Coexpression,828;Enrichr Queries,1040;GTEx Coexpression,433"	"MB,CAP2"
"gene_set_query"	"867"	"ZNF584"	"768.5"	"ARCHS4 Coexpression,1066;Enrichr Queries,972;ReMap ChIP-seq,100;GTEx Coexpression,936"	"MFAP4,CXCL9,FHL2,TRAF1,CXCL5"
"gene_set_query"	"868"	"FEV"	"769.0"	"ARCHS4 Coexpression,489;Enrichr Queries,268;GTEx Coexpression,1550"	"TFAP2A,ZBTB16,CA4,CACNA2D2,BMP7,GRIA3"
"gene_set_query"	"869"	"ZFP41"	"770.0"	"ARCHS4 Coexpression,1330;Enrichr Queries,646;GTEx Coexpression,334"	"NGFR,TUBB3,CDCA7,TAGLN3,MAPT"
"gene_set_query"	"870"	"ZNF300"	"771.0"	"ARCHS4 Coexpression,226;Enrichr Queries,559;GTEx Coexpression,1528"	"PCDH9,GSTA4,TUBB3,CDCA7,TAGLN3"
"gene_set_query"	"871"	"MXD1"	"771.7"	"ARCHS4 Coexpression,658;Enrichr Queries,846;GTEx Coexpression,811"	"IL1R2,LRRK2,KCNA3"
"gene_set_query"	"872"	"LIN28B"	"773.3"	"ARCHS4 Coexpression,768;Enrichr Queries,308;GTEx Coexpression,1244"	"USP44,CDCA7,HAS2,BMP7"
"gene_set_query"	"873"	"ZNF257"	"773.7"	"ARCHS4 Coexpression,1343;Enrichr Queries,361;GTEx Coexpression,617"	"PCDH9,LUM,USP44,SLCO4C1,TRAF1"
"gene_set_query"	"874"	"ZNF93"	"773.7"	"ARCHS4 Coexpression,603;Enrichr Queries,882;GTEx Coexpression,836"	"USP44,CDCA7,CCR7"
"gene_set_query"	"875"	"ZNF845"	"775.3"	"ARCHS4 Coexpression,495;Enrichr Queries,680;GTEx Coexpression,1151"	"USP44,FHL2"
"gene_set_query"	"876"	"ZNF684"	"775.7"	"ARCHS4 Coexpression,643;Enrichr Queries,1257;GTEx Coexpression,427"	"ACOXL,HSD17B6,ADRA1A"
"gene_set_query"	"877"	"ZNF311"	"775.7"	"ARCHS4 Coexpression,502;Enrichr Queries,248;GTEx Coexpression,1577"	"TFAP2A,PCDH9,GSTA4,NOTCH4,FHL2"
"gene_set_query"	"878"	"ZBTB34"	"776.3"	"ARCHS4 Coexpression,468;Enrichr Queries,1068;GTEx Coexpression,793"	"LRRK2,SLCO4C1,F13A1"
"gene_set_query"	"879"	"ZBTB42"	"776.5"	"ARCHS4 Coexpression,813;GTEx Coexpression,740"	"ALDH3B2,PRR15L"
"gene_set_query"	"880"	"HSFX1"	"777.0"	"ARCHS4 Coexpression,1095;GTEx Coexpression,459"	"MB,CAP2"
"gene_set_query"	"881"	"CPEB1"	"777.5"	"ARCHS4 Coexpression,810;GTEx Coexpression,745"	"GPM6A,NALCN"
"gene_set_query"	"882"	"AKNA"	"778.3"	"ARCHS4 Coexpression,1189;Enrichr Queries,642;GTEx Coexpression,504"	"KCNA3,ITGB7,TRAF1"
"gene_set_query"	"883"	"KMT2B"	"779.0"	"ARCHS4 Coexpression,1391;ReMap ChIP-seq,167"	"ITGA10,CHI3L2,TRAF1"
"gene_set_query"	"884"	"NOBOX"	"779.3"	"ARCHS4 Coexpression,1118;Enrichr Queries,421;GTEx Coexpression,799"	"KEL,ZBTB16,HAS2,RORB"
"gene_set_query"	"885"	"ZNF135"	"779.3"	"ARCHS4 Coexpression,1179;Enrichr Queries,472;GTEx Coexpression,687"	"TENM4,PCDH9,ZBTB16,FBLN1"
"gene_set_query"	"886"	"ARID5A"	"780.0"	"ARCHS4 Coexpression,804;GTEx Coexpression,756"	"MFAP4,TRAF1"
"gene_set_query"	"887"	"ZNF727"	"781.0"	"ARCHS4 Coexpression,187;GTEx Coexpression,1375"	"SYT16,NALCN,AMZ1"
"gene_set_query"	"888"	"DPRX"	"783.3"	"ARCHS4 Coexpression,1539;Enrichr Queries,675;GTEx Coexpression,136"	"MB,PEBP4,NOTCH4,ZNF385B,CAP2"
"gene_set_query"	"889"	"MGA"	"784.0"	"ARCHS4 Coexpression,572;Enrichr Queries,1204;GTEx Coexpression,576"	"PLLP,USP44"
"gene_set_query"	"890"	"ARID3B"	"784.5"	"ARCHS4 Coexpression,865;GTEx Coexpression,704"	"USP44,KCNA3"
"gene_set_query"	"891"	"NKRF"	"786.3"	"ARCHS4 Coexpression,916;Enrichr Queries,1234;GTEx Coexpression,209"	"TUBB3,TAGLN3,MAPT,GRIA3"
"gene_set_query"	"892"	"ZNF708"	"786.3"	"ARCHS4 Coexpression,574;Enrichr Queries,1293;GTEx Coexpression,492"	"PCDH9,GSTA4,KCNMB4"
"gene_set_query"	"893"	"ZNF343"	"787.7"	"ARCHS4 Coexpression,887;Enrichr Queries,939;GTEx Coexpression,537"	"CAPN13,PCDH9,ZBTB16,SYT16"
"gene_set_query"	"894"	"NR5A1"	"789.0"	"ARCHS4 Coexpression,625;Enrichr Queries,1373;GTEx Coexpression,369"	"GSTA4,KCNN2,FMO5"
"gene_set_query"	"895"	"ZSCAN10"	"790.0"	"ARCHS4 Coexpression,843;Enrichr Queries,324;GTEx Coexpression,1203"	"ACOXL,USP44,CA4,BMP7"
"gene_set_query"	"896"	"TRERF1"	"790.3"	"ARCHS4 Coexpression,1013;Enrichr Queries,916;GTEx Coexpression,442"	"TP53AIP1,TENM4,HES2"
"gene_set_query"	"897"	"IRF9"	"790.5"	"ARCHS4 Coexpression,1022;Enrichr Queries,652;ReMap ChIP-seq,128;GTEx Coexpression,1360"	"CETP,LAMP3,FHL2,CCR7,PDCD1LG2"
"gene_set_query"	"898"	"MBD3"	"790.5"	"ARCHS4 Coexpression,1268;Enrichr Queries,1170;ReMap ChIP-seq,6;GTEx Coexpression,718"	"TFAP2A,NGFR,IL11,LGI4,FAM107A,BMP7,CYP24A1,SYT12,TUBB3,PRR15L,CA4,PKP1,AMZ1"
"gene_set_query"	"899"	"ZNF443"	"790.7"	"ARCHS4 Coexpression,515;Enrichr Queries,1322;GTEx Coexpression,535"	"LGI4,IL1R2,SLCO4C1"
"gene_set_query"	"900"	"ZNF286A"	"792.3"	"ARCHS4 Coexpression,322;Enrichr Queries,693;GTEx Coexpression,1362"	"GSTA4,USP44,FHL2"
"gene_set_query"	"901"	"FBXL19"	"793.0"	"ARCHS4 Coexpression,1255;GTEx Coexpression,331"	"SYT16,TAGLN3,GRIA3"
"gene_set_query"	"902"	"SKOR1"	"797.0"	"ARCHS4 Coexpression,481;GTEx Coexpression,1113"	"TUBB3,MAPT"
"gene_set_query"	"903"	"ZNF721"	"797.0"	"ARCHS4 Coexpression,562;Enrichr Queries,1307;GTEx Coexpression,522"	"GPM6A,USP44,MAPT"
"gene_set_query"	"904"	"FOXO4"	"798.3"	"ARCHS4 Coexpression,689;Enrichr Queries,1340;GTEx Coexpression,366"	"PCDH9,LRRK2,FAM107A"
"gene_set_query"	"905"	"ZFP30"	"798.7"	"ARCHS4 Coexpression,747;Enrichr Queries,597;GTEx Coexpression,1052"	"GSTA4,ZBTB16,FHL2"
"gene_set_query"	"906"	"POU2F1"	"799.0"	"ARCHS4 Coexpression,925;Enrichr Queries,1137;ReMap ChIP-seq,147;GTEx Coexpression,987"	"GSTA4,USP44,KCNMB4,TAGLN3,AMZ1"
"gene_set_query"	"907"	"ZNF695"	"799.3"	"ARCHS4 Coexpression,528;Enrichr Queries,676;GTEx Coexpression,1194"	"USP44,CDCA7"
"gene_set_query"	"908"	"CLOCK"	"799.8"	"Literature ChIP-seq,128;ARCHS4 Coexpression,1285;Enrichr Queries,998;ReMap ChIP-seq,55;GTEx Coexpression,1533"	"CLDN5,GALNT15,TUBB3,CA4,MS4A15,TNS4,AMZ1,GPIHBP1"
"gene_set_query"	"909"	"SNAI3"	"800.0"	"ARCHS4 Coexpression,959;Enrichr Queries,457;GTEx Coexpression,984"	"NGFR,CCR7,ITGB7"
"gene_set_query"	"910"	"BHLHA9"	"800.0"	"ARCHS4 Coexpression,1455;GTEx Coexpression,145"	"RORB,TAGLN3,MAPT,GRIA3"
"gene_set_query"	"911"	"MAFG"	"800.8"	"ARCHS4 Coexpression,1225;Enrichr Queries,1156;ReMap ChIP-seq,106;GTEx Coexpression,716"	"KEL,CYP4B1,PRG4,CHRDL2,FMO5,CAP2"
"gene_set_query"	"912"	"E2F2"	"801.3"	"ARCHS4 Coexpression,451;Enrichr Queries,905;GTEx Coexpression,1048"	"KEL,CDCA7"
"gene_set_query"	"913"	"ETV2"	"802.0"	"Literature ChIP-seq,88;ARCHS4 Coexpression,1166;Enrichr Queries,545;GTEx Coexpression,1409"	"TFAP2A,CDH6,GJB2,FGF14,EGFL6,CCDC33,HSD17B6,ADRA1A"
"gene_set_query"	"914"	"FOXD4"	"802.3"	"ARCHS4 Coexpression,1152;Enrichr Queries,508;GTEx Coexpression,747"	"TFAP2A,SYT12,ZBTB16"
"gene_set_query"	"915"	"TCF20"	"804.7"	"ARCHS4 Coexpression,1133;Enrichr Queries,1084;GTEx Coexpression,197"	"TFAP2A,ALDH3B2,PKP1,HES2"
"gene_set_query"	"916"	"JUNB"	"806.3"	"ARCHS4 Coexpression,640;Enrichr Queries,1217;ReMap ChIP-seq,206;GTEx Coexpression,1162"	"KCNA3,CCR7,TRIM55"
"gene_set_query"	"917"	"ZNF730"	"806.5"	"ARCHS4 Coexpression,593;GTEx Coexpression,1020"	"USP44"
"gene_set_query"	"918"	"TBX19"	"806.7"	"ARCHS4 Coexpression,1408;Enrichr Queries,332;GTEx Coexpression,680"	"TENM4,COL24A1,IL1R2,CTSK,TRAF1"
"gene_set_query"	"919"	"MBD4"	"807.6"	"ARCHS4 Coexpression,1361;ENCODE ChIP-seq,73;Enrichr Queries,1233;ReMap ChIP-seq,70;GTEx Coexpression,1301"	"CETP,GSTA4,PLLP,TUBB3,CDCA7,PKHD1L1,CHRDL2,FMO5,PDGFRL"
"gene_set_query"	"920"	"RAG1"	"807.7"	"ARCHS4 Coexpression,738;Enrichr Queries,477;GTEx Coexpression,1208"	"TENM4,ZBTB16,CDCA7,CCR7"
"gene_set_query"	"921"	"ZNF808"	"808.3"	"ARCHS4 Coexpression,1505;Enrichr Queries,740;GTEx Coexpression,180"	"PCDH9,FAM107A,TAGLN3,MAPT,GRIA3"
"gene_set_query"	"922"	"ZGPAT"	"808.7"	"ARCHS4 Coexpression,978;Enrichr Queries,1002;GTEx Coexpression,446"	"HSD17B6,ADRA1A"
"gene_set_query"	"923"	"ZNF888"	"809.0"	"GTEx Coexpression,809"	"PRR15L"
"gene_set_query"	"924"	"ZSCAN21"	"809.3"	"ARCHS4 Coexpression,649;Enrichr Queries,844;GTEx Coexpression,935"	"GSTA4,ZBTB16"
"gene_set_query"	"925"	"ZNF284"	"810.0"	"ARCHS4 Coexpression,529;Enrichr Queries,805;GTEx Coexpression,1096"	"ACOXL,LAMP3"
"gene_set_query"	"926"	"ZNF530"	"810.0"	"ARCHS4 Coexpression,493;Enrichr Queries,724;GTEx Coexpression,1213"	"ACOXL,CDCA7"
"gene_set_query"	"927"	"ZSCAN5C"	"810.3"	"ARCHS4 Coexpression,1188;Enrichr Queries,349;GTEx Coexpression,894"	"NOTCH4,ITGA10,ITGA11,COL6A6"
"gene_set_query"	"928"	"DBP"	"810.3"	"ARCHS4 Coexpression,1212;Enrichr Queries,720;GTEx Coexpression,499"	"ZBTB16,MAPT,BMP7"
"gene_set_query"	"929"	"KLF7"	"811.0"	"ARCHS4 Coexpression,61;Enrichr Queries,840;GTEx Coexpression,1532"	"TENM4,GSTA4,TUBB3,FHL2,TAGLN3,MAPT,PLXNA4"
"gene_set_query"	"930"	"ZZZ3"	"811.0"	"ARCHS4 Coexpression,1616;ENCODE ChIP-seq,44;Enrichr Queries,1103;ReMap ChIP-seq,42;GTEx Coexpression,1250"	"CHI3L2,CCDC33,GRIA3"
"gene_set_query"	"931"	"ZNF512"	"811.7"	"ARCHS4 Coexpression,210;Enrichr Queries,812;GTEx Coexpression,1413"	"GSTA4,TUBB3,SLC39A8,TAGLN3"
"gene_set_query"	"932"	"FOXJ2"	"812.5"	"ARCHS4 Coexpression,1457;Enrichr Queries,1147;ReMap ChIP-seq,125;GTEx Coexpression,521"	"TFAP2A,MB,PLLP,ZBTB16,SYT16,PKHD1L1"
"gene_set_query"	"933"	"NR2E3"	"812.5"	"ARCHS4 Coexpression,1543;Enrichr Queries,82"	"TFAP2A,TENM4,ZBTB16,RORB,FBLN2,BMP7,HES2"
"gene_set_query"	"934"	"VSX1"	"812.7"	"ARCHS4 Coexpression,881;Enrichr Queries,660;GTEx Coexpression,897"	"TFAP2A,ACOXL"
"gene_set_query"	"935"	"ZNF273"	"813.0"	"ARCHS4 Coexpression,1453;Enrichr Queries,937;GTEx Coexpression,49"	"TP53AIP1,COL17A1,TFAP2A,ALDH3B2,CDCA7,PKP1,TNS4"
"gene_set_query"	"936"	"KLF17"	"813.3"	"ARCHS4 Coexpression,613;Enrichr Queries,301;GTEx Coexpression,1526"	"TENM4,ZBTB16,CDCA7,HES2"
"gene_set_query"	"937"	"CSRNP1"	"815.5"	"ARCHS4 Coexpression,748;GTEx Coexpression,883"	"KCNA3,TRAF1"
"gene_set_query"	"938"	"ZFX"	"815.6"	"Literature ChIP-seq,146;ARCHS4 Coexpression,1614;Enrichr Queries,953;ReMap ChIP-seq,285;GTEx Coexpression,1080"	"MMP11,CDCA7,FBLN1,TAGLN3,NALCN"
"gene_set_query"	"939"	"ZNF500"	"815.7"	"ARCHS4 Coexpression,601;Enrichr Queries,804;GTEx Coexpression,1042"	"ACOXL,ZBTB16"
"gene_set_query"	"940"	"ZNF416"	"815.7"	"ARCHS4 Coexpression,1399;Enrichr Queries,773;GTEx Coexpression,275"	"COL17A1,TFAP2A,ZBTB16,PKP1"
"gene_set_query"	"941"	"MBD2"	"816.5"	"ARCHS4 Coexpression,1437;Enrichr Queries,1018;ReMap ChIP-seq,99;GTEx Coexpression,712"	"BTNL9,KCNN2,MAPT,AMZ1,BMP7,HES2"
"gene_set_query"	"942"	"GTF2IRD1"	"816.5"	"ARCHS4 Coexpression,1033;GTEx Coexpression,600"	"CAP2"
"gene_set_query"	"943"	"RAX2"	"817.0"	"ARCHS4 Coexpression,486;Enrichr Queries,1367;GTEx Coexpression,598"	"ACOXL,TENM4,RORB"
"gene_set_query"	"944"	"ZNF624"	"817.3"	"ARCHS4 Coexpression,575;Enrichr Queries,415;GTEx Coexpression,1462"	"PCDH9,GSTA4,CTSK"
"gene_set_query"	"945"	"ZHX3"	"817.7"	"ARCHS4 Coexpression,211;Enrichr Queries,877;GTEx Coexpression,1365"	"LGI4,ZBTB16,MAPT,PAMR1"
"gene_set_query"	"946"	"CREM"	"818.4"	"Literature ChIP-seq,147;ARCHS4 Coexpression,934;Enrichr Queries,1292;ReMap ChIP-seq,241;GTEx Coexpression,1478"	"HS3ST3A1,EYA2,HHIP,USP44,KCNA3,TRAF1,CDH6,CYP24A1,DOK5,CCR7,SLC39A8,KCNN2,AMZ1"
"gene_set_query"	"947"	"FOXP4"	"819.3"	"ARCHS4 Coexpression,1478;Enrichr Queries,834;GTEx Coexpression,146"	"TENM4,PRR15L,CLDN18,PGC,FMO5"
"gene_set_query"	"948"	"ZNF222"	"820.0"	"ARCHS4 Coexpression,533;Enrichr Queries,786;GTEx Coexpression,1141"	"GSTA4,LAMP3"
"gene_set_query"	"949"	"ZIC5"	"821.0"	"ARCHS4 Coexpression,759;Enrichr Queries,555;GTEx Coexpression,1149"	"TFAP2A,USP44,BMP7"
"gene_set_query"	"950"	"MNT"	"822.0"	"ARCHS4 Coexpression,1158;Enrichr Queries,1097;ReMap ChIP-seq,129;GTEx Coexpression,904"	"CYP24A1,TUBB3,PRR15L,BMP7"
"gene_set_query"	"951"	"ZNF34"	"822.0"	"ARCHS4 Coexpression,279;Enrichr Queries,762;GTEx Coexpression,1425"	"GSTA4,TUBB3,ZBTB16,TAGLN3"
"gene_set_query"	"952"	"ZNF322"	"823.0"	"ARCHS4 Coexpression,190;GTEx Coexpression,1456"	"GSTA4,TUBB3,USP44"
"gene_set_query"	"953"	"ZNF551"	"823.3"	"ARCHS4 Coexpression,384;Enrichr Queries,716;GTEx Coexpression,1370"	"ACOXL,USP44,CDCA7"
"gene_set_query"	"954"	"ZNF575"	"824.0"	"ARCHS4 Coexpression,1569;Enrichr Queries,539;GTEx Coexpression,364"	"ZBTB16,F13A1,TAGLN3,NALCN"
"gene_set_query"	"955"	"MAZ"	"825.0"	"ARCHS4 Coexpression,1119;ENCODE ChIP-seq,55;Enrichr Queries,1316;ReMap ChIP-seq,194;GTEx Coexpression,1441"	"IL11,GSTA4,SYT12,TUBB3,PLLP,ITGB7,SLC39A8,MAPT,CPZ,NALCN"
"gene_set_query"	"956"	"TGIF2LY"	"825.7"	"ARCHS4 Coexpression,722;Enrichr Queries,247;GTEx Coexpression,1508"	"GJB2,IL1R2,KCNN2,PKHD1L1,KRT6A"
"gene_set_query"	"957"	"THYN1"	"827.0"	"ARCHS4 Coexpression,1181;GTEx Coexpression,473"	"TAGLN3,NALCN"
"gene_set_query"	"958"	"ZNF75A"	"827.0"	"ARCHS4 Coexpression,408;Enrichr Queries,750;GTEx Coexpression,1323"	"TFAP2A,PLLP,KCNMB4"
"gene_set_query"	"959"	"SP3"	"830.0"	"ARCHS4 Coexpression,652;Enrichr Queries,1212;GTEx Coexpression,626"	"LRRK2,MAPT"
"gene_set_query"	"960"	"ZNF561"	"830.0"	"ARCHS4 Coexpression,1401;Enrichr Queries,690;GTEx Coexpression,399"	"ALDH3B2,FHL2,HES2"
"gene_set_query"	"961"	"ZNF846"	"831.3"	"ARCHS4 Coexpression,954;Enrichr Queries,588;GTEx Coexpression,952"	"LRRK2,CTSK"
"gene_set_query"	"962"	"SP140L"	"832.5"	"ARCHS4 Coexpression,1230;GTEx Coexpression,435"	"KCNA3,ITGB7"
"gene_set_query"	"963"	"ZNF215"	"833.7"	"ARCHS4 Coexpression,668;Enrichr Queries,623;GTEx Coexpression,1210"	"USP44,CDCA7,FHL2"
"gene_set_query"	"964"	"NR1D1"	"834.0"	"ARCHS4 Coexpression,1577;Enrichr Queries,715;GTEx Coexpression,210"	"COL17A1,TFAP2A,ZBTB16,PKP1,TNS4"
"gene_set_query"	"965"	"ZNF843"	"834.0"	"ARCHS4 Coexpression,1282;Enrichr Queries,604;GTEx Coexpression,616"	"NGFR,MAPT,CAP2"
"gene_set_query"	"966"	"ASCL5"	"835.0"	"ARCHS4 Coexpression,926;GTEx Coexpression,744"	"KCNA3,CAP2"
"gene_set_query"	"967"	"NANOGP8"	"835.0"	"ARCHS4 Coexpression,858;GTEx Coexpression,812"	"USP44,KCNA3"
"gene_set_query"	"968"	"SIX5"	"836.0"	"ARCHS4 Coexpression,1114;ENCODE ChIP-seq,109;Enrichr Queries,1321;ReMap ChIP-seq,140;GTEx Coexpression,1496"	"IL11,CYP24A1,TUBB3,TNS4"
